id,on,off,G,NPG,date,stage,name,mins,played
/player_summary/edin-dzeko/,64,90,11,11,2017-12-10,6. Round,Edin Džeko,1806,21
/player_summary/edin-dzeko/,0,90,11,11,2017-12-16,7. Round,Edin Džeko,1896,22
/player_summary/edin-dzeko/,76,90,11,11,2017-12-20,8,Edin Džeko,1910,23
/player_summary/edin-dzeko/,0,90,11,11,2017-12-23,8. Round,Edin Džeko,2000,24
/player_summary/edin-dzeko/,0,90,11,11,2017-12-30,9. Round,Edin Džeko,2090,25
/player_summary/edin-dzeko/,0,90,12,12,2018-01-06,0. Round,Edin Džeko,2180,26
/player_summary/edin-dzeko/,0,84,12,12,2018-01-21,1. Round,Edin Džeko,2264,27
/player_summary/edin-dzeko/,0,90,13,13,2018-01-24,. Round,Edin Džeko,2354,28
/player_summary/edin-dzeko/,0,90,13,13,2018-01-28,2. Round,Edin Džeko,2444,29
/player_summary/edin-dzeko/,0,89,13,13,2018-02-04,3. Round,Edin Džeko,2533,30
/player_summary/edin-dzeko/,0,90,14,14,2018-02-11,4. Round,Edin Džeko,2623,31
/player_summary/edin-dzeko/,0,90,14,14,2018-02-17,5. Round,Edin Džeko,2713,32
/player_summary/edin-dzeko/,0,90,14,14,2018-02-21,Round of 16,Edin Džeko,2803,33
/player_summary/edin-dzeko/,64,90,14,14,2018-02-25,6. Round,Edin Džeko,2829,34
/player_summary/edin-dzeko/,0,90,16,16,2018-03-03,7. Round,Edin Džeko,2919,35
/player_summary/edin-dzeko/,0,89,17,17,2018-03-13,Round of 16,Edin Džeko,3008,36
/player_summary/edin-dzeko/,0,90,17,17,2018-03-18,9. Round,Edin Džeko,3098,37
/player_summary/edin-dzeko/,61,90,18,18,2018-03-31,0. Round,Edin Džeko,3127,38
/player_summary/edin-dzeko/,0,90,19,19,2018-04-04,Quarter-finals,Edin Džeko,3217,39
/player_summary/edin-dzeko/,0,90,19,19,2018-04-07,1. Round,Edin Džeko,3307,40
/player_summary/edinson-cavani/,0,90,0,0,2017-07-29,s 2017,Edinson Cavani,90,1
/player_summary/edinson-cavani/,0,86,1,1,2017-08-05,1. Round,Edinson Cavani,176,2
/player_summary/edinson-cavani/,0,90,2,2,2017-08-13,2. Round,Edinson Cavani,266,3
/player_summary/edinson-cavani/,0,85,3,2,2017-08-20,3. Round,Edinson Cavani,351,4
/player_summary/edinson-cavani/,0,90,5,3,2017-08-25,4. Round,Edinson Cavani,441,5
/player_summary/edinson-cavani/,0,78,7,5,2017-09-08,5. Round,Edinson Cavani,519,6
/player_summary/edinson-cavani/,0,90,9,6,2017-09-12,Group B,Edinson Cavani,609,7
/player_summary/edinson-cavani/,0,90,9,6,2017-09-17,6. Round,Edinson Cavani,699,8
/player_summary/edinson-cavani/,0,90,9,6,2017-09-23,7. Round,Edinson Cavani,789,9
/player_summary/edinson-cavani/,0,90,10,7,2017-09-27,Group B,Edinson Cavani,879,10
/player_summary/edinson-cavani/,0,61,11,8,2017-09-30,8. Round,Edinson Cavani,940,11
/player_summary/edinson-cavani/,0,74,12,9,2017-10-18,Group B,Edinson Cavani,1014,12
/player_summary/edinson-cavani/,0,90,13,10,2017-10-22,10. Round,Edinson Cavani,1104,13
/player_summary/edinson-cavani/,0,85,15,12,2017-10-27,11. Round,Edinson Cavani,1189,14
/player_summary/edinson-cavani/,0,90,15,12,2017-10-31,Group B,Edinson Cavani,1279,15
/player_summary/edinson-cavani/,0,73,17,14,2017-11-04,12. Round,Edinson Cavani,1352,16
/player_summary/edinson-cavani/,0,90,19,16,2017-11-18,13. Round,Edinson Cavani,1442,17
/player_summary/edinson-cavani/,0,90,21,18,2017-11-22,Group B,Edinson Cavani,1532,18
/player_summary/edinson-cavani/,0,82,22,19,2017-11-26,14. Round,Edinson Cavani,1614,19
/player_summary/edinson-cavani/,0,90,23,20,2017-11-29,15. Round,Edinson Cavani,1704,20
/player_summary/edinson-cavani/,75,90,23,20,2017-12-02,16. Round,Edinson Cavani,1719,21
/player_summary/edinson-cavani/,0,90,23,20,2017-12-05,Group B,Edinson Cavani,1809,22
/player_summary/edinson-cavani/,0,90,23,20,2017-12-09,17. Round,Edinson Cavani,1899,23
/player_summary/edinson-cavani/,0,79,23,20,2017-12-13,17/2018,Edinson Cavani,1978,24
/player_summary/edinson-cavani/,0,90,24,21,2017-12-16,18. Round,Edinson Cavani,2068,25
/player_summary/edinson-cavani/,0,90,25,22,2017-12-20,19. Round,Edinson Cavani,2158,26
/player_summary/edinson-cavani/,0,68,25,22,2018-01-14,20. Round,Edinson Cavani,2226,27
/player_summary/edinson-cavani/,0,90,26,23,2018-01-17,21. Round,Edinson Cavani,2316,28
/player_summary/edinson-cavani/,0,90,26,23,2018-01-21,22. Round,Edinson Cavani,2406,29
/player_summary/edinson-cavani/,0,90,26,23,2018-01-24,/2018,Edinson Cavani,2496,30
/player_summary/edinson-cavani/,0,90,27,24,2018-01-27,23. Round,Edinson Cavani,2586,31
/player_summary/edinson-cavani/,0,90,27,24,2018-02-03,24. Round,Edinson Cavani,2676,32
/player_summary/edinson-cavani/,0,68,28,25,2018-02-06,/2018,Edinson Cavani,2744,33
/player_summary/edinson-cavani/,0,66,28,25,2018-02-14,Round of 16,Edinson Cavani,2810,34
/player_summary/edinson-cavani/,0,90,30,27,2018-02-17,26. Round,Edinson Cavani,2900,35
/player_summary/edinson-cavani/,0,90,31,28,2018-02-25,27. Round,Edinson Cavani,2990,36
/player_summary/edinson-cavani/,0,90,32,29,2018-02-28,/2018,Edinson Cavani,3080,37
/player_summary/edinson-cavani/,0,90,33,30,2018-03-06,Round of 16,Edinson Cavani,3170,38
/player_summary/edinson-cavani/,0,58,33,30,2018-03-14,31. Round,Edinson Cavani,3228,39
/player_summary/edinson-cavani/,0,76,33,30,2018-03-18,30. Round,Edinson Cavani,3304,40
/player_summary/edinson-cavani/,0,90,35,31,2018-03-31,17/2018,Edinson Cavani,3394,41
/player_summary/edinson-cavani/,68,90,35,31,2018-04-06,32. Round,Edinson Cavani,3416,42
/player_summary/emiliano-sala/,0,90,0,0,2017-08-06,1. Round,Emiliano Sala,90,1
/player_summary/emiliano-sala/,0,90,0,0,2017-08-12,2. Round,Emiliano Sala,180,2
/player_summary/emiliano-sala/,0,90,1,1,2017-08-19,3. Round,Emiliano Sala,270,3
/player_summary/emiliano-sala/,0,90,1,1,2017-08-26,4. Round,Emiliano Sala,360,4
/player_summary/emiliano-sala/,0,74,1,1,2017-09-09,5. Round,Emiliano Sala,434,5
/player_summary/emiliano-sala/,0,80,1,1,2017-09-16,6. Round,Emiliano Sala,514,6
/player_summary/emiliano-sala/,0,74,1,1,2017-09-24,7. Round,Emiliano Sala,588,7
/player_summary/emiliano-sala/,0,90,2,2,2017-09-30,8. Round,Emiliano Sala,678,8
/player_summary/emiliano-sala/,74,90,2,2,2017-10-21,10. Round,Emiliano Sala,694,9
/player_summary/emiliano-sala/,46,90,2,2,2017-10-28,11. Round,Emiliano Sala,738,10
/player_summary/emiliano-sala/,0,90,3,3,2017-11-04,12. Round,Emiliano Sala,828,11
/player_summary/emiliano-sala/,0,90,3,3,2017-11-18,13. Round,Emiliano Sala,918,12
/player_summary/emiliano-sala/,0,90,4,3,2017-11-25,14. Round,Emiliano Sala,1008,13
/player_summary/emiliano-sala/,0,90,4,3,2017-11-29,15. Round,Emiliano Sala,1098,14
/player_summary/emiliano-sala/,0,90,5,4,2017-12-03,16. Round,Emiliano Sala,1188,15
/player_summary/emiliano-sala/,0,90,5,4,2017-12-10,17. Round,Emiliano Sala,1278,16
/player_summary/emiliano-sala/,0,90,6,4,2017-12-17,18. Round,Emiliano Sala,1368,17
/player_summary/emiliano-sala/,0,90,7,5,2017-12-20,19. Round,Emiliano Sala,1458,18
/player_summary/emiliano-sala/,0,90,9,7,2018-01-07,/2018,Emiliano Sala,1548,19
/player_summary/emiliano-sala/,0,90,9,7,2018-01-14,20. Round,Emiliano Sala,1638,20
/player_summary/emiliano-sala/,0,90,9,7,2018-01-17,21. Round,Emiliano Sala,1728,21
/player_summary/emiliano-sala/,0,90,9,7,2018-01-20,22. Round,Emiliano Sala,1818,22
/player_summary/emiliano-sala/,0,90,9,7,2018-01-23,/2018,Emiliano Sala,1908,23
/player_summary/emiliano-sala/,0,90,10,7,2018-01-27,23. Round,Emiliano Sala,1998,24
/player_summary/emiliano-sala/,0,90,10,7,2018-02-04,24. Round,Emiliano Sala,2088,25
/player_summary/emiliano-sala/,0,90,12,9,2018-02-11,25. Round,Emiliano Sala,2178,26
/player_summary/emiliano-sala/,0,90,13,9,2018-02-18,26. Round,Emiliano Sala,2268,27
/player_summary/emiliano-sala/,0,90,13,9,2018-02-24,27. Round,Emiliano Sala,2358,28
/player_summary/emiliano-sala/,0,90,13,9,2018-03-04,28. Round,Emiliano Sala,2448,29
/player_summary/emiliano-sala/,0,90,14,10,2018-03-10,29. Round,Emiliano Sala,2538,30
/player_summary/emiliano-sala/,0,90,14,10,2018-03-18,30. Round,Emiliano Sala,2628,31
/player_summary/emiliano-sala/,0,90,14,10,2018-04-01,31. Round,Emiliano Sala,2718,32
/player_summary/emiliano-sala/,0,90,14,10,2018-04-07,32. Round,Emiliano Sala,2808,33
/player_summary/enzo-crivelli/,0,68,1,1,2017-08-12,2. Round,Enzo Crivelli,68,1
/player_summary/enzo-crivelli/,0,72,1,1,2017-08-20,3. Round,Enzo Crivelli,140,2
/player_summary/enzo-crivelli/,0,62,1,1,2017-08-27,4. Round,Enzo Crivelli,202,3
/player_summary/enzo-crivelli/,0,83,1,1,2017-09-10,5. Round,Enzo Crivelli,285,4
/player_summary/enzo-crivelli/,0,72,1,1,2017-10-01,8. Round,Enzo Crivelli,357,5
/player_summary/enzo-crivelli/,0,80,1,1,2017-10-14,9. Round,Enzo Crivelli,437,6
/player_summary/enzo-crivelli/,0,90,1,1,2017-10-21,10. Round,Enzo Crivelli,527,7
/player_summary/enzo-crivelli/,76,90,1,1,2017-10-25,17/2018,Enzo Crivelli,541,8
/player_summary/enzo-crivelli/,51,90,1,1,2017-11-04,12. Round,Enzo Crivelli,580,9
/player_summary/enzo-crivelli/,0,71,1,1,2017-11-18,13. Round,Enzo Crivelli,651,10
/player_summary/enzo-crivelli/,0,74,1,1,2017-11-25,14. Round,Enzo Crivelli,725,11
/player_summary/enzo-crivelli/,63,90,1,1,2017-11-29,15. Round,Enzo Crivelli,752,12
/player_summary/enzo-crivelli/,0,90,1,1,2017-12-02,16. Round,Enzo Crivelli,842,13
/player_summary/enzo-crivelli/,0,73,1,1,2017-12-12,17/2018,Enzo Crivelli,915,14
/player_summary/enzo-crivelli/,0,90,1,1,2017-12-17,18. Round,Enzo Crivelli,1005,15
/player_summary/enzo-crivelli/,0,90,1,1,2017-12-20,19. Round,Enzo Crivelli,1095,16
/player_summary/enzo-crivelli/,71,90,1,1,2018-01-14,20. Round,Enzo Crivelli,1114,17
/player_summary/enzo-crivelli/,0,64,1,1,2018-02-04,24. Round,Enzo Crivelli,1178,18
/player_summary/enzo-crivelli/,57,120,1,1,2018-02-07,/2018,Enzo Crivelli,1241,19
/player_summary/enzo-crivelli/,0,75,1,1,2018-02-10,25. Round,Enzo Crivelli,1316,20
/player_summary/enzo-crivelli/,0,88,2,2,2018-02-17,26. Round,Enzo Crivelli,1404,21
/player_summary/enzo-crivelli/,0,90,2,2,2018-02-24,27. Round,Enzo Crivelli,1494,22
/player_summary/enzo-crivelli/,58,90,2,2,2018-03-01,/2018,Enzo Crivelli,1526,23
/player_summary/enzo-crivelli/,0,90,3,3,2018-03-04,28. Round,Enzo Crivelli,1616,24
/player_summary/enzo-crivelli/,0,90,3,3,2018-03-11,29. Round,Enzo Crivelli,1706,25
/player_summary/fabio-quagliarella/,0,69,0,0,2017-08-12,8,Fabio Quagliarella,69,1
/player_summary/fabio-quagliarella/,0,90,2,2,2017-08-20,. Round,Fabio Quagliarella,159,2
/player_summary/fabio-quagliarella/,0,90,3,2,2017-08-27,. Round,Fabio Quagliarella,249,3
/player_summary/fabio-quagliarella/,0,90,4,3,2017-09-17,. Round,Fabio Quagliarella,339,4
/player_summary/fabio-quagliarella/,0,52,4,3,2017-09-20,. Round,Fabio Quagliarella,391,5
/player_summary/fabio-quagliarella/,0,90,4,3,2017-09-24,. Round,Fabio Quagliarella,481,6
/player_summary/fabio-quagliarella/,0,73,4,3,2017-09-30,. Round,Fabio Quagliarella,554,7
/player_summary/fabio-quagliarella/,0,90,4,3,2017-10-15,. Round,Fabio Quagliarella,644,8
/player_summary/fabio-quagliarella/,0,56,5,3,2017-10-21,. Round,Fabio Quagliarella,700,9
/player_summary/fabio-quagliarella/,0,90,6,4,2017-10-24,0. Round,Fabio Quagliarella,790,10
/player_summary/fabio-quagliarella/,0,90,6,4,2017-10-29,1. Round,Fabio Quagliarella,880,11
/player_summary/fabio-quagliarella/,0,90,7,5,2017-11-04,2. Round,Fabio Quagliarella,970,12
/player_summary/fabio-quagliarella/,0,84,7,5,2017-11-19,3. Round,Fabio Quagliarella,1054,13
/player_summary/fabio-quagliarella/,0,90,7,5,2017-11-25,4. Round,Fabio Quagliarella,1144,14
/player_summary/fabio-quagliarella/,0,69,7,5,2017-12-03,5. Round,Fabio Quagliarella,1213,15
/player_summary/fabio-quagliarella/,0,90,9,7,2017-12-09,6. Round,Fabio Quagliarella,1303,16
/player_summary/fabio-quagliarella/,0,90,9,7,2017-12-17,7. Round,Fabio Quagliarella,1393,17
/player_summary/fabio-quagliarella/,0,75,10,7,2017-12-23,8. Round,Fabio Quagliarella,1468,18
/player_summary/fabio-quagliarella/,0,90,12,8,2017-12-30,9. Round,Fabio Quagliarella,1558,19
/player_summary/fabio-quagliarella/,0,90,12,8,2018-01-06,0. Round,Fabio Quagliarella,1648,20
/player_summary/fabio-quagliarella/,0,75,15,11,2018-01-21,1. Round,Fabio Quagliarella,1723,21
/player_summary/fabio-quagliarella/,0,51,16,11,2018-01-24,. Round,Fabio Quagliarella,1774,22
/player_summary/fabio-quagliarella/,0,90,16,11,2018-02-03,3. Round,Fabio Quagliarella,1864,23
/player_summary/fabio-quagliarella/,0,90,17,11,2018-02-11,4. Round,Fabio Quagliarella,1954,24
/player_summary/fabio-quagliarella/,0,90,17,11,2018-02-18,5. Round,Fabio Quagliarella,2044,25
/player_summary/fabio-quagliarella/,0,90,17,11,2018-02-25,6. Round,Fabio Quagliarella,2134,26
/player_summary/fabio-quagliarella/,0,90,17,11,2018-03-11,8. Round,Fabio Quagliarella,2224,27
/player_summary/fabio-quagliarella/,0,90,17,11,2018-03-18,9. Round,Fabio Quagliarella,2314,28
/player_summary/fabio-quagliarella/,0,74,18,11,2018-03-31,0. Round,Fabio Quagliarella,2388,29
/player_summary/fabio-quagliarella/,0,90,18,11,2018-04-07,1. Round,Fabio Quagliarella,2478,30
/player_summary/federico-bernardeschi/,72,90,0,0,2017-08-13,al,Federico Bernardeschi,18,1
/player_summary/federico-bernardeschi/,76,90,0,0,2017-09-09,. Round,Federico Bernardeschi,32,2
/player_summary/federico-bernardeschi/,63,90,0,0,2017-09-12,Group D,Federico Bernardeschi,59,3
/player_summary/federico-bernardeschi/,85,90,0,0,2017-09-17,. Round,Federico Bernardeschi,64,4
/player_summary/federico-bernardeschi/,82,90,0,0,2017-09-20,. Round,Federico Bernardeschi,72,5
/player_summary/federico-bernardeschi/,62,90,0,0,2017-09-23,. Round,Federico Bernardeschi,100,6
/player_summary/federico-bernardeschi/,84,90,0,0,2017-09-27,Group D,Federico Bernardeschi,106,7
/player_summary/federico-bernardeschi/,0,69,1,1,2017-10-01,. Round,Federico Bernardeschi,175,8
/player_summary/federico-bernardeschi/,54,90,1,1,2017-10-14,. Round,Federico Bernardeschi,211,9
/player_summary/federico-bernardeschi/,89,90,1,1,2017-10-22,. Round,Federico Bernardeschi,212,10
/player_summary/federico-bernardeschi/,0,56,2,2,2017-10-25,0. Round,Federico Bernardeschi,268,11
/player_summary/federico-bernardeschi/,83,90,2,2,2017-10-31,Group D,Federico Bernardeschi,275,12
/player_summary/federico-bernardeschi/,81,90,2,2,2017-11-05,2. Round,Federico Bernardeschi,284,13
/player_summary/federico-bernardeschi/,0,62,2,2,2017-11-19,3. Round,Federico Bernardeschi,346,14
/player_summary/federico-bernardeschi/,84,90,3,3,2017-12-05,Group D,Federico Bernardeschi,352,15
/player_summary/federico-bernardeschi/,70,90,3,3,2017-12-17,7. Round,Federico Bernardeschi,372,16
/player_summary/federico-bernardeschi/,0,86,3,3,2017-12-20,8,Federico Bernardeschi,458,17
/player_summary/federico-bernardeschi/,77,90,3,3,2017-12-23,8. Round,Federico Bernardeschi,471,18
/player_summary/federico-bernardeschi/,46,90,3,3,2017-12-30,9. Round,Federico Bernardeschi,515,19
/player_summary/federico-bernardeschi/,0,79,4,4,2018-01-06,0. Round,Federico Bernardeschi,594,20
/player_summary/federico-bernardeschi/,52,90,4,4,2018-01-27,2. Round,Federico Bernardeschi,632,21
/player_summary/federico-bernardeschi/,63,90,4,4,2018-01-30,8,Federico Bernardeschi,659,22
/player_summary/federico-bernardeschi/,0,90,4,4,2018-02-04,3. Round,Federico Bernardeschi,749,23
/player_summary/federico-bernardeschi/,0,78,5,5,2018-02-09,4. Round,Federico Bernardeschi,827,24
/player_summary/federico-bernardeschi/,0,90,5,5,2018-02-13,Round of 16,Federico Bernardeschi,917,25
/player_summary/federico-bernardeschi/,15,90,5,5,2018-02-18,5. Round,Federico Bernardeschi,992,26
/player_summary/florian-niederlechner/,0,90,0,0,2017-07-27,,Florian Niederlechner,90,1
/player_summary/florian-niederlechner/,0,90,0,0,2017-08-03,,Florian Niederlechner,180,2
/player_summary/florian-niederlechner/,0,90,0,0,2017-08-12,,Florian Niederlechner,270,3
/player_summary/florian-niederlechner/,0,78,0,0,2017-08-20,8,Florian Niederlechner,348,4
/player_summary/florian-niederlechner/,0,52,1,1,2017-08-27,8,Florian Niederlechner,400,5
/player_summary/florian-niederlechner/,65,90,1,1,2017-09-09,8,Florian Niederlechner,425,6
/player_summary/florian-niederlechner/,0,90,1,1,2017-09-17,8,Florian Niederlechner,515,7
/player_summary/florian-niederlechner/,0,90,1,1,2017-09-20,8,Florian Niederlechner,605,8
/player_summary/florian-niederlechner/,0,70,1,1,2017-09-23,8,Florian Niederlechner,675,9
/player_summary/florian-niederlechner/,0,84,2,2,2017-10-01,8,Florian Niederlechner,759,10
/player_summary/florian-niederlechner/,0,76,2,2,2017-10-14,8,Florian Niederlechner,835,11
/player_summary/florian-niederlechner/,0,90,2,2,2017-10-22,8,Florian Niederlechner,925,12
/player_summary/florian-niederlechner/,0,78,2,2,2017-10-25,,Florian Niederlechner,1003,13
/player_summary/florian-niederlechner/,0,46,2,2,2017-10-29,8,Florian Niederlechner,1049,14
/player_summary/florian-thauvin/,0,58,0,0,2017-07-27,,Florian Thauvin,58,1
/player_summary/florian-thauvin/,0,90,1,1,2017-08-06,1. Round,Florian Thauvin,148,2
/player_summary/florian-thauvin/,0,90,1,1,2017-08-12,2. Round,Florian Thauvin,238,3
/player_summary/florian-thauvin/,0,75,1,1,2017-08-17,,Florian Thauvin,313,4
/player_summary/florian-thauvin/,0,90,1,1,2017-08-20,3. Round,Florian Thauvin,403,5
/player_summary/florian-thauvin/,0,90,2,2,2017-08-24,,Florian Thauvin,493,6
/player_summary/florian-thauvin/,0,90,2,2,2017-08-27,4. Round,Florian Thauvin,583,7
/player_summary/florian-thauvin/,0,90,2,2,2017-09-10,5. Round,Florian Thauvin,673,8
/player_summary/florian-thauvin/,0,75,2,2,2017-09-14,up I,Florian Thauvin,748,9
/player_summary/florian-thauvin/,0,89,2,2,2017-09-17,6. Round,Florian Thauvin,837,10
/player_summary/florian-thauvin/,0,90,3,3,2017-09-24,7. Round,Florian Thauvin,927,11
/player_summary/florian-thauvin/,0,74,3,3,2017-09-28,up I,Florian Thauvin,1001,12
/player_summary/florian-thauvin/,0,70,3,3,2017-10-01,8. Round,Florian Thauvin,1071,13
/player_summary/florian-thauvin/,0,77,3,3,2017-10-15,9. Round,Florian Thauvin,1148,14
/player_summary/florian-thauvin/,0,83,4,4,2017-10-22,10. Round,Florian Thauvin,1231,15
/player_summary/florian-thauvin/,0,90,4,4,2017-10-29,11. Round,Florian Thauvin,1321,16
/player_summary/florian-thauvin/,67,90,4,4,2017-11-02,up I,Florian Thauvin,1344,17
/player_summary/florian-thauvin/,0,82,6,6,2017-11-05,12. Round,Florian Thauvin,1426,18
/player_summary/florian-thauvin/,0,90,6,6,2017-11-19,13. Round,Florian Thauvin,1516,19
/player_summary/florian-thauvin/,0,69,6,6,2017-11-23,up I,Florian Thauvin,1585,20
/player_summary/florian-thauvin/,0,89,7,7,2017-11-26,14. Round,Florian Thauvin,1674,21
/player_summary/florian-thauvin/,0,74,8,8,2017-11-29,15. Round,Florian Thauvin,1748,22
/player_summary/florian-thauvin/,0,60,9,8,2017-12-03,16. Round,Florian Thauvin,1808,23
/player_summary/florian-thauvin/,0,90,9,8,2017-12-10,17. Round,Florian Thauvin,1898,24
/player_summary/florian-thauvin/,0,65,9,8,2017-12-13,17/2018,Florian Thauvin,1963,25
/player_summary/florian-thauvin/,0,90,9,8,2017-12-17,18. Round,Florian Thauvin,2053,26
/player_summary/florian-thauvin/,0,79,9,8,2017-12-20,19. Round,Florian Thauvin,2132,27
/player_summary/florian-thauvin/,59,120,9,8,2018-01-07,/2018,Florian Thauvin,2193,28
/player_summary/florian-thauvin/,0,90,10,9,2018-01-13,20. Round,Florian Thauvin,2283,29
/player_summary/florian-thauvin/,0,90,10,9,2018-01-16,21. Round,Florian Thauvin,2373,30
/player_summary/florian-thauvin/,0,78,11,10,2018-01-19,22. Round,Florian Thauvin,2451,31
/player_summary/florian-thauvin/,61,90,11,10,2018-01-23,/2018,Florian Thauvin,2480,32
/player_summary/florian-thauvin/,0,90,11,10,2018-01-28,23. Round,Florian Thauvin,2570,33
/player_summary/florian-thauvin/,0,78,14,13,2018-02-02,24. Round,Florian Thauvin,2648,34
/player_summary/florian-thauvin/,0,90,15,14,2018-02-09,25. Round,Florian Thauvin,2738,35
/player_summary/florian-thauvin/,70,90,16,15,2018-02-15,nd of 32,Florian Thauvin,2758,36
/player_summary/florian-thauvin/,0,87,17,16,2018-02-18,26. Round,Florian Thauvin,2845,37
/player_summary/florian-thauvin/,72,90,17,16,2018-02-22,nd of 32,Florian Thauvin,2863,38
/player_summary/florian-thauvin/,0,90,17,16,2018-02-25,27. Round,Florian Thauvin,2953,39
/player_summary/florian-thauvin/,0,53,17,16,2018-02-28,/2018,Florian Thauvin,3006,40
/player_summary/florian-thauvin/,0,90,18,17,2018-03-04,28. Round,Florian Thauvin,3096,41
/player_summary/florian-thauvin/,0,62,18,17,2018-03-08,nd of 16,Florian Thauvin,3158,42
/player_summary/florian-thauvin/,0,67,18,17,2018-03-15,nd of 16,Florian Thauvin,3225,43
/player_summary/florian-thauvin/,0,90,18,17,2018-03-18,30. Round,Florian Thauvin,3315,44
/player_summary/florin-andone/,0,90,0,0,2017-08-20,/2018,Florin Andone,90,1
/player_summary/florin-andone/,0,74,0,0,2017-08-26,/2018,Florin Andone,164,2
/player_summary/florin-andone/,0,71,1,1,2017-09-10,/2018,Florin Andone,235,3
/player_summary/florin-andone/,0,78,1,1,2017-09-16,/2018,Florin Andone,313,4
/player_summary/florin-andone/,0,89,1,1,2017-09-20,/2018,Florin Andone,402,5
/player_summary/florin-andone/,69,90,1,1,2017-09-24,/2018,Florin Andone,423,6
/player_summary/florin-andone/,67,90,2,2,2017-09-30,/2018,Florin Andone,446,7
/player_summary/florin-andone/,0,90,2,2,2017-10-15,/2018,Florin Andone,536,8
/player_summary/florin-andone/,72,90,2,2,2017-10-23,/2018,Florin Andone,554,9
/player_summary/florin-andone/,72,90,2,2,2017-10-26,8,Florin Andone,572,10
/player_summary/florin-andone/,75,90,2,2,2017-11-04,/2018,Florin Andone,587,11
/player_summary/florin-andone/,64,90,2,2,2017-11-26,/2018,Florin Andone,613,12
/player_summary/florin-andone/,63,90,2,2,2017-12-02,/2018,Florin Andone,640,13
/player_summary/florin-andone/,46,90,3,3,2017-12-23,/2018,Florin Andone,684,14
/player_summary/florin-andone/,0,90,4,4,2018-01-07,/2018,Florin Andone,774,15
/player_summary/florin-andone/,0,90,5,5,2018-01-13,/2018,Florin Andone,864,16
/player_summary/florin-andone/,0,80,5,5,2018-01-21,/2018,Florin Andone,944,17
/player_summary/florin-andone/,0,90,6,6,2018-01-27,/2018,Florin Andone,1034,18
/player_summary/florin-andone/,0,90,6,6,2018-02-12,/2018,Florin Andone,1124,19
/player_summary/florin-andone/,0,90,6,6,2018-02-17,/2018,Florin Andone,1214,20
/player_summary/florin-andone/,0,88,6,6,2018-02-23,/2018,Florin Andone,1302,21
/player_summary/florin-andone/,63,90,6,6,2018-02-28,/2018,Florin Andone,1329,22
/player_summary/florin-andone/,0,85,7,7,2018-03-03,/2018,Florin Andone,1414,23
/player_summary/florin-andone/,0,90,7,7,2018-03-09,/2018,Florin Andone,1504,24
/player_summary/florin-andone/,0,90,7,7,2018-03-17,/2018,Florin Andone,1594,25
/player_summary/florin-andone/,82,90,7,7,2018-04-01,/2018,Florin Andone,1602,26
/player_summary/florin-andone/,87,90,7,7,2018-04-06,/2018,Florin Andone,1605,27
/player_summary/gareth-bale/,0,74,0,0,2017-08-08,Real Madrid - Manchester United 2:1,Gareth Bale,74,1
/player_summary/gareth-bale/,0,81,0,0,2017-08-13,l,Gareth Bale,155,2
/player_summary/gareth-bale/,0,80,1,1,2017-08-20,/2018,Gareth Bale,235,3
/player_summary/gareth-bale/,0,74,1,1,2017-08-27,/2018,Gareth Bale,309,4
/player_summary/gareth-bale/,28,90,1,1,2017-09-09,/2018,Gareth Bale,371,5
/player_summary/gareth-bale/,0,82,1,1,2017-09-13,Group H,Gareth Bale,453,6
/player_summary/gareth-bale/,0,90,2,2,2017-09-17,/2018,Gareth Bale,543,7
/player_summary/gareth-bale/,0,90,2,2,2017-09-20,/2018,Gareth Bale,633,8
/player_summary/gareth-bale/,0,86,3,3,2017-09-26,Group H,Gareth Bale,719,9
/player_summary/gareth-bale/,60,90,3,3,2017-11-28,8,Gareth Bale,749,10
/player_summary/gareth-bale/,81,90,4,4,2017-12-13,nals,Gareth Bale,758,11
/player_summary/gareth-bale/,80,90,4,4,2017-12-16, Grêmio Porto Alegre - Real Madrid 0:1,Gareth Bale,768,12
/player_summary/gareth-bale/,72,90,4,4,2017-12-23,/2018,Gareth Bale,786,13
/player_summary/gareth-bale/,0,62,5,4,2018-01-04,8,Gareth Bale,848,14
/player_summary/gareth-bale/,0,84,7,6,2018-01-07,/2018,Gareth Bale,932,15
/player_summary/gareth-bale/,0,70,7,6,2018-01-13,/2018,Gareth Bale,1002,16
/player_summary/gareth-bale/,0,81,9,8,2018-01-21,/2018,Gareth Bale,1083,17
/player_summary/gareth-bale/,0,69,9,8,2018-01-27,/2018,Gareth Bale,1152,18
/player_summary/gareth-bale/,0,66,9,8,2018-02-03,/2018,Gareth Bale,1218,19
/player_summary/gareth-bale/,73,90,9,8,2018-02-10,/2018,Gareth Bale,1235,20
/player_summary/gareth-bale/,68,90,9,8,2018-02-14,Round of 16,Gareth Bale,1257,21
/player_summary/gareth-bale/,0,74,9,8,2018-02-18,/2018,Gareth Bale,1331,22
/player_summary/gareth-bale/,76,90,9,8,2018-02-21,/2018,Gareth Bale,1345,23
/player_summary/gareth-bale/,0,90,10,9,2018-02-24,/2018,Gareth Bale,1435,24
/player_summary/gareth-bale/,0,81,10,9,2018-02-27,/2018,Gareth Bale,1516,25
/player_summary/gareth-bale/,0,90,11,10,2018-03-03,/2018,Gareth Bale,1606,26
/player_summary/gareth-bale/,76,90,11,10,2018-03-06,Round of 16,Gareth Bale,1620,27
