race,pseudoScore,repayRate,y,canPay,y_all
white,700,0.9272661212541891,51,TRUE,51
white,700,0.9272661212541891,52,TRUE,52
white,700,0.9272661212541891,53,TRUE,53
white,700,0.9272661212541891,54,TRUE,54
white,700,0.9272661212541891,55,TRUE,55
white,700,0.9272661212541891,56,TRUE,56
white,700,0.9272661212541891,57,TRUE,57
white,710,0.9354401724723231,1,TRUE,1
white,710,0.9354401724723231,2,TRUE,2
white,710,0.9354401724723231,3,TRUE,3
white,710,0.9354401724723231,4,TRUE,4
white,710,0.9354401724723231,5,TRUE,5
white,710,0.9354401724723231,6,TRUE,6
white,710,0.9354401724723231,7,TRUE,7
white,710,0.9354401724723231,8,TRUE,8
white,710,0.9354401724723231,9,TRUE,9
white,710,0.9354401724723231,10,TRUE,10
white,710,0.9354401724723231,11,TRUE,11
white,710,0.9354401724723231,12,TRUE,12
white,710,0.9354401724723231,13,TRUE,13
white,710,0.9354401724723231,14,TRUE,14
white,710,0.9354401724723231,15,TRUE,15
white,710,0.9354401724723231,16,TRUE,16
white,710,0.9354401724723231,17,TRUE,17
white,710,0.9354401724723231,18,TRUE,18
white,710,0.9354401724723231,19,TRUE,19
white,710,0.9354401724723231,20,TRUE,20
white,710,0.9354401724723231,21,TRUE,21
white,710,0.9354401724723231,22,TRUE,22
white,710,0.9354401724723231,23,TRUE,23
white,710,0.9354401724723231,24,TRUE,24
white,710,0.9354401724723231,25,TRUE,25
white,710,0.9354401724723231,26,TRUE,26
white,710,0.9354401724723231,27,TRUE,27
white,710,0.9354401724723231,28,TRUE,28
white,710,0.9354401724723231,29,TRUE,29
white,710,0.9354401724723231,30,TRUE,30
white,710,0.9354401724723231,31,TRUE,31
white,710,0.9354401724723231,32,TRUE,32
white,710,0.9354401724723231,33,TRUE,33
white,710,0.9354401724723231,34,TRUE,34
white,710,0.9354401724723231,35,TRUE,35
white,710,0.9354401724723231,36,TRUE,36
white,710,0.9354401724723231,37,TRUE,37
white,710,0.9354401724723231,38,TRUE,38
white,710,0.9354401724723231,39,TRUE,39
white,710,0.9354401724723231,40,TRUE,40
white,710,0.9354401724723231,41,TRUE,41
white,710,0.9354401724723231,42,TRUE,42
white,710,0.9354401724723231,43,TRUE,43
white,710,0.9354401724723231,44,TRUE,44
white,710,0.9354401724723231,45,TRUE,45
white,710,0.9354401724723231,46,TRUE,46
white,710,0.9354401724723231,47,TRUE,47
white,710,0.9354401724723231,48,TRUE,48
white,710,0.9354401724723231,49,TRUE,49
white,710,0.9354401724723231,50,TRUE,50
white,710,0.9354401724723231,51,TRUE,51
white,710,0.9354401724723231,52,TRUE,52
white,710,0.9354401724723231,53,TRUE,53
white,710,0.9354401724723231,54,TRUE,54
white,710,0.9354401724723231,55,TRUE,55
white,710,0.9354401724723231,56,TRUE,56
white,710,0.9354401724723231,57,TRUE,57
white,710,0.9354401724723231,58,TRUE,58
white,710,0.9354401724723231,59,TRUE,59
white,710,0.9354401724723231,60,TRUE,60
white,720,0.9427523134842034,1,TRUE,1
white,720,0.9427523134842034,2,TRUE,2
white,720,0.9427523134842034,3,TRUE,3
white,720,0.9427523134842034,4,TRUE,4
white,720,0.9427523134842034,5,TRUE,5
white,720,0.9427523134842034,6,TRUE,6
white,720,0.9427523134842034,7,TRUE,7
white,720,0.9427523134842034,8,TRUE,8
white,720,0.9427523134842034,9,TRUE,9
white,720,0.9427523134842034,10,TRUE,10
white,720,0.9427523134842034,11,TRUE,11
white,720,0.9427523134842034,12,TRUE,12
white,720,0.9427523134842034,13,TRUE,13
white,720,0.9427523134842034,14,TRUE,14
white,720,0.9427523134842034,15,TRUE,15
white,720,0.9427523134842034,16,TRUE,16
white,720,0.9427523134842034,17,TRUE,17
white,720,0.9427523134842034,18,TRUE,18
white,720,0.9427523134842034,19,TRUE,19
white,720,0.9427523134842034,20,TRUE,20
white,720,0.9427523134842034,21,TRUE,21
white,720,0.9427523134842034,22,TRUE,22
white,720,0.9427523134842034,23,TRUE,23
white,720,0.9427523134842034,24,TRUE,24
white,720,0.9427523134842034,25,TRUE,25
white,720,0.9427523134842034,26,TRUE,26
white,720,0.9427523134842034,27,TRUE,27
white,720,0.9427523134842034,28,TRUE,28
white,720,0.9427523134842034,29,TRUE,29
white,720,0.9427523134842034,30,TRUE,30
white,720,0.9427523134842034,31,TRUE,31
white,720,0.9427523134842034,32,TRUE,32
white,720,0.9427523134842034,33,TRUE,33
white,720,0.9427523134842034,34,TRUE,34
white,720,0.9427523134842034,35,TRUE,35
white,720,0.9427523134842034,36,TRUE,36
white,720,0.9427523134842034,37,TRUE,37
white,720,0.9427523134842034,38,TRUE,38
white,720,0.9427523134842034,39,TRUE,39
white,720,0.9427523134842034,40,TRUE,40
white,720,0.9427523134842034,41,TRUE,41
white,720,0.9427523134842034,42,TRUE,42
white,720,0.9427523134842034,43,TRUE,43
white,720,0.9427523134842034,44,TRUE,44
white,720,0.9427523134842034,45,TRUE,45
white,720,0.9427523134842034,46,TRUE,46
white,720,0.9427523134842034,47,TRUE,47
white,720,0.9427523134842034,48,TRUE,48
white,720,0.9427523134842034,49,TRUE,49
white,720,0.9427523134842034,50,TRUE,50
white,720,0.9427523134842034,51,TRUE,51
white,720,0.9427523134842034,52,TRUE,52
white,720,0.9427523134842034,53,TRUE,53
white,720,0.9427523134842034,54,TRUE,54
white,720,0.9427523134842034,55,TRUE,55
white,720,0.9427523134842034,56,TRUE,56
white,720,0.9427523134842034,57,TRUE,57
white,720,0.9427523134842034,58,TRUE,58
white,720,0.9427523134842034,59,TRUE,59
white,720,0.9427523134842034,60,TRUE,60
white,720,0.9427523134842034,61,TRUE,61
white,720,0.9427523134842034,62,TRUE,62
white,720,0.9427523134842034,63,TRUE,63
white,720,0.9427523134842034,64,TRUE,64
white,720,0.9427523134842034,65,TRUE,65
white,720,0.9427523134842034,66,TRUE,66
white,720,0.9427523134842034,67,TRUE,67
white,730,0.9492811741240091,1,TRUE,1
white,730,0.9492811741240091,2,TRUE,2
white,730,0.9492811741240091,3,TRUE,3
white,730,0.9492811741240091,4,TRUE,4
white,730,0.9492811741240091,5,TRUE,5
white,730,0.9492811741240091,6,TRUE,6
white,730,0.9492811741240091,7,TRUE,7
white,730,0.9492811741240091,8,TRUE,8
white,730,0.9492811741240091,9,TRUE,9
white,730,0.9492811741240091,10,TRUE,10
white,730,0.9492811741240091,11,TRUE,11
white,730,0.9492811741240091,12,TRUE,12
white,730,0.9492811741240091,13,TRUE,13
white,730,0.9492811741240091,14,TRUE,14
white,730,0.9492811741240091,15,TRUE,15
white,730,0.9492811741240091,16,TRUE,16
white,730,0.9492811741240091,17,TRUE,17
white,730,0.9492811741240091,18,TRUE,18
white,730,0.9492811741240091,19,TRUE,19
white,730,0.9492811741240091,20,TRUE,20
white,730,0.9492811741240091,21,TRUE,21
white,730,0.9492811741240091,22,TRUE,22
white,730,0.9492811741240091,23,TRUE,23
white,730,0.9492811741240091,24,TRUE,24
white,730,0.9492811741240091,25,TRUE,25
white,730,0.9492811741240091,26,TRUE,26
white,730,0.9492811741240091,27,TRUE,27
white,730,0.9492811741240091,28,TRUE,28
white,730,0.9492811741240091,29,TRUE,29
white,730,0.9492811741240091,30,TRUE,30
white,730,0.9492811741240091,31,TRUE,31
white,730,0.9492811741240091,32,TRUE,32
white,730,0.9492811741240091,33,TRUE,33
white,730,0.9492811741240091,34,TRUE,34
white,730,0.9492811741240091,35,TRUE,35
white,730,0.9492811741240091,36,TRUE,36
white,730,0.9492811741240091,37,TRUE,37
white,730,0.9492811741240091,38,TRUE,38
white,730,0.9492811741240091,39,TRUE,39
white,730,0.9492811741240091,40,TRUE,40
white,730,0.9492811741240091,41,TRUE,41
white,730,0.9492811741240091,42,TRUE,42
white,730,0.9492811741240091,43,TRUE,43
white,730,0.9492811741240091,44,TRUE,44
white,730,0.9492811741240091,45,TRUE,45
white,730,0.9492811741240091,46,TRUE,46
white,730,0.9492811741240091,47,TRUE,47
white,730,0.9492811741240091,48,TRUE,48
white,730,0.9492811741240091,49,TRUE,49
white,730,0.9492811741240091,50,TRUE,50
white,730,0.9492811741240091,51,TRUE,51
white,730,0.9492811741240091,52,TRUE,52
white,730,0.9492811741240091,53,TRUE,53
white,730,0.9492811741240091,54,TRUE,54
white,730,0.9492811741240091,55,TRUE,55
white,730,0.9492811741240091,56,TRUE,56
white,730,0.9492811741240091,57,TRUE,57
white,730,0.9492811741240091,58,TRUE,58
white,730,0.9492811741240091,59,TRUE,59
white,730,0.9492811741240091,60,TRUE,60
white,730,0.9492811741240091,61,TRUE,61
white,730,0.9492811741240091,62,TRUE,62
white,730,0.9492811741240091,63,TRUE,63
white,730,0.9492811741240091,64,TRUE,64
white,730,0.9492811741240091,65,TRUE,65
white,730,0.9492811741240091,66,TRUE,66
white,730,0.9492811741240091,67,TRUE,67
white,730,0.9492811741240091,68,TRUE,68
white,730,0.9492811741240091,69,TRUE,69
white,740,0.9551009068284978,1,TRUE,1
white,740,0.9551009068284978,2,TRUE,2
white,740,0.9551009068284978,3,TRUE,3
white,740,0.9551009068284978,4,TRUE,4
white,740,0.9551009068284978,5,TRUE,5
white,740,0.9551009068284978,6,TRUE,6
white,740,0.9551009068284978,7,TRUE,7
white,740,0.9551009068284978,8,TRUE,8
white,740,0.9551009068284978,9,TRUE,9
white,740,0.9551009068284978,10,TRUE,10
white,740,0.9551009068284978,11,TRUE,11
white,740,0.9551009068284978,12,TRUE,12
white,740,0.9551009068284978,13,TRUE,13
white,740,0.9551009068284978,14,TRUE,14
white,740,0.9551009068284978,15,TRUE,15
white,740,0.9551009068284978,16,TRUE,16
white,740,0.9551009068284978,17,TRUE,17
white,740,0.9551009068284978,18,TRUE,18
white,740,0.9551009068284978,19,TRUE,19
white,740,0.9551009068284978,20,TRUE,20
white,740,0.9551009068284978,21,TRUE,21
white,740,0.9551009068284978,22,TRUE,22
white,740,0.9551009068284978,23,TRUE,23
white,740,0.9551009068284978,24,TRUE,24
white,740,0.9551009068284978,25,TRUE,25
white,740,0.9551009068284978,26,TRUE,26
white,740,0.9551009068284978,27,TRUE,27
white,740,0.9551009068284978,28,TRUE,28
white,740,0.9551009068284978,29,TRUE,29
white,740,0.9551009068284978,30,TRUE,30
white,740,0.9551009068284978,31,TRUE,31
white,740,0.9551009068284978,32,TRUE,32
white,740,0.9551009068284978,33,TRUE,33
white,740,0.9551009068284978,34,TRUE,34
white,740,0.9551009068284978,35,TRUE,35
white,740,0.9551009068284978,36,TRUE,36
white,740,0.9551009068284978,37,TRUE,37
white,740,0.9551009068284978,38,TRUE,38
white,740,0.9551009068284978,39,TRUE,39
white,740,0.9551009068284978,40,TRUE,40
white,740,0.9551009068284978,41,TRUE,41
white,740,0.9551009068284978,42,TRUE,42
white,740,0.9551009068284978,43,TRUE,43
white,740,0.9551009068284978,44,TRUE,44
white,740,0.9551009068284978,45,TRUE,45
white,740,0.9551009068284978,46,TRUE,46
white,740,0.9551009068284978,47,TRUE,47
white,740,0.9551009068284978,48,TRUE,48
white,740,0.9551009068284978,49,TRUE,49
white,740,0.9551009068284978,50,TRUE,50
white,740,0.9551009068284978,51,TRUE,51
white,740,0.9551009068284978,52,TRUE,52
white,740,0.9551009068284978,53,TRUE,53
white,740,0.9551009068284978,54,TRUE,54
white,740,0.9551009068284978,55,TRUE,55
white,740,0.9551009068284978,56,TRUE,56
white,740,0.9551009068284978,57,TRUE,57
white,740,0.9551009068284978,58,TRUE,58
white,740,0.9551009068284978,59,TRUE,59
white,740,0.9551009068284978,60,TRUE,60
white,740,0.9551009068284978,61,TRUE,61
white,740,0.9551009068284978,62,TRUE,62
white,740,0.9551009068284978,63,TRUE,63
white,740,0.9551009068284978,64,TRUE,64
white,740,0.9551009068284978,65,TRUE,65
white,740,0.9551009068284978,66,TRUE,66
white,740,0.9551009068284978,67,TRUE,67
white,740,0.9551009068284978,68,TRUE,68
white,740,0.9551009068284978,69,TRUE,69
white,740,0.9551009068284978,70,TRUE,70
white,740,0.9551009068284978,71,TRUE,71
white,740,0.9551009068284978,72,TRUE,72
white,740,0.9551009068284978,73,TRUE,73
white,750,0.9602807952253782,1,TRUE,1
white,750,0.9602807952253782,2,TRUE,2
white,750,0.9602807952253782,3,TRUE,3
white,750,0.9602807952253782,4,TRUE,4
white,750,0.9602807952253782,5,TRUE,5
white,750,0.9602807952253782,6,TRUE,6
white,750,0.9602807952253782,7,TRUE,7
white,750,0.9602807952253782,8,TRUE,8
white,750,0.9602807952253782,9,TRUE,9
white,750,0.9602807952253782,10,TRUE,10
white,750,0.9602807952253782,11,TRUE,11
white,750,0.9602807952253782,12,TRUE,12
white,750,0.9602807952253782,13,TRUE,13
white,750,0.9602807952253782,14,TRUE,14
white,750,0.9602807952253782,15,TRUE,15
white,750,0.9602807952253782,16,TRUE,16
white,750,0.9602807952253782,17,TRUE,17
white,750,0.9602807952253782,18,TRUE,18
white,750,0.9602807952253782,19,TRUE,19
white,750,0.9602807952253782,20,TRUE,20
white,750,0.9602807952253782,21,TRUE,21
white,750,0.9602807952253782,22,TRUE,22
white,750,0.9602807952253782,23,TRUE,23
white,750,0.9602807952253782,24,TRUE,24
white,750,0.9602807952253782,25,TRUE,25
white,750,0.9602807952253782,26,TRUE,26
white,750,0.9602807952253782,27,TRUE,27
white,750,0.9602807952253782,28,TRUE,28
white,750,0.9602807952253782,29,TRUE,29
white,750,0.9602807952253782,30,TRUE,30
white,750,0.9602807952253782,31,TRUE,31
white,750,0.9602807952253782,32,TRUE,32
white,750,0.9602807952253782,33,TRUE,33
white,750,0.9602807952253782,34,TRUE,34
white,750,0.9602807952253782,35,TRUE,35
white,750,0.9602807952253782,36,TRUE,36
white,750,0.9602807952253782,37,TRUE,37
white,750,0.9602807952253782,38,TRUE,38
white,750,0.9602807952253782,39,TRUE,39
white,750,0.9602807952253782,40,TRUE,40
white,750,0.9602807952253782,41,TRUE,41
white,750,0.9602807952253782,42,TRUE,42
white,750,0.9602807952253782,43,TRUE,43
white,750,0.9602807952253782,44,TRUE,44
white,750,0.9602807952253782,45,TRUE,45
white,750,0.9602807952253782,46,TRUE,46
white,750,0.9602807952253782,47,TRUE,47
white,750,0.9602807952253782,48,TRUE,48
white,750,0.9602807952253782,49,TRUE,49
white,750,0.9602807952253782,50,TRUE,50
white,750,0.9602807952253782,51,TRUE,51
white,750,0.9602807952253782,52,TRUE,52
white,750,0.9602807952253782,53,TRUE,53
white,750,0.9602807952253782,54,TRUE,54
white,750,0.9602807952253782,55,TRUE,55
white,750,0.9602807952253782,56,TRUE,56
white,750,0.9602807952253782,57,TRUE,57
white,750,0.9602807952253782,58,TRUE,58
white,750,0.9602807952253782,59,TRUE,59
white,750,0.9602807952253782,60,TRUE,60
white,750,0.9602807952253782,61,TRUE,61
white,750,0.9602807952253782,62,TRUE,62
white,750,0.9602807952253782,63,TRUE,63
white,750,0.9602807952253782,64,TRUE,64
white,750,0.9602807952253782,65,TRUE,65
white,750,0.9602807952253782,66,TRUE,66
white,750,0.9602807952253782,67,TRUE,67
white,750,0.9602807952253782,68,TRUE,68
white,750,0.9602807952253782,69,TRUE,69
white,750,0.9602807952253782,70,TRUE,70
white,750,0.9602807952253782,71,TRUE,71
white,750,0.9602807952253782,72,TRUE,72
white,750,0.9602807952253782,73,TRUE,73
white,750,0.9602807952253782,74,TRUE,74
white,750,0.9602807952253782,75,TRUE,75
white,750,0.9602807952253782,76,TRUE,76
white,750,0.9602807952253782,77,TRUE,77
white,750,0.9602807952253782,78,TRUE,78
white,760,0.9648850645390551,1,TRUE,1
white,760,0.9648850645390551,2,TRUE,2
white,760,0.9648850645390551,3,TRUE,3
white,760,0.9648850645390551,4,TRUE,4
white,760,0.9648850645390551,5,TRUE,5
white,760,0.9648850645390551,6,TRUE,6
white,760,0.9648850645390551,7,TRUE,7
white,760,0.9648850645390551,8,TRUE,8
white,760,0.9648850645390551,9,TRUE,9
white,760,0.9648850645390551,10,TRUE,10
white,760,0.9648850645390551,11,TRUE,11
white,760,0.9648850645390551,12,TRUE,12
white,760,0.9648850645390551,13,TRUE,13
white,760,0.9648850645390551,14,TRUE,14
white,760,0.9648850645390551,15,TRUE,15
white,760,0.9648850645390551,16,TRUE,16
white,760,0.9648850645390551,17,TRUE,17
white,760,0.9648850645390551,18,TRUE,18
white,760,0.9648850645390551,19,TRUE,19
white,760,0.9648850645390551,20,TRUE,20
white,760,0.9648850645390551,21,TRUE,21
white,760,0.9648850645390551,22,TRUE,22
white,760,0.9648850645390551,23,TRUE,23
white,760,0.9648850645390551,24,TRUE,24
white,760,0.9648850645390551,25,TRUE,25
white,760,0.9648850645390551,26,TRUE,26
white,760,0.9648850645390551,27,TRUE,27
white,760,0.9648850645390551,28,TRUE,28
white,760,0.9648850645390551,29,TRUE,29
white,760,0.9648850645390551,30,TRUE,30
white,760,0.9648850645390551,31,TRUE,31
white,760,0.9648850645390551,32,TRUE,32
white,760,0.9648850645390551,33,TRUE,33
white,760,0.9648850645390551,34,TRUE,34
white,760,0.9648850645390551,35,TRUE,35
white,760,0.9648850645390551,36,TRUE,36
white,760,0.9648850645390551,37,TRUE,37
white,760,0.9648850645390551,38,TRUE,38
white,760,0.9648850645390551,39,TRUE,39
white,760,0.9648850645390551,40,TRUE,40
white,760,0.9648850645390551,41,TRUE,41
white,760,0.9648850645390551,42,TRUE,42
white,760,0.9648850645390551,43,TRUE,43
white,760,0.9648850645390551,44,TRUE,44
white,760,0.9648850645390551,45,TRUE,45
white,760,0.9648850645390551,46,TRUE,46
white,760,0.9648850645390551,47,TRUE,47
white,760,0.9648850645390551,48,TRUE,48
white,760,0.9648850645390551,49,TRUE,49
white,760,0.9648850645390551,50,TRUE,50
white,760,0.9648850645390551,51,TRUE,51
white,760,0.9648850645390551,52,TRUE,52
white,760,0.9648850645390551,53,TRUE,53
white,760,0.9648850645390551,54,TRUE,54
white,760,0.9648850645390551,55,TRUE,55
white,760,0.9648850645390551,56,TRUE,56
white,760,0.9648850645390551,57,TRUE,57
white,760,0.9648850645390551,58,TRUE,58
white,760,0.9648850645390551,59,TRUE,59
white,760,0.9648850645390551,60,TRUE,60
white,760,0.9648850645390551,61,TRUE,61
white,760,0.9648850645390551,62,TRUE,62
white,760,0.9648850645390551,63,TRUE,63
white,760,0.9648850645390551,64,TRUE,64
white,760,0.9648850645390551,65,TRUE,65
white,760,0.9648850645390551,66,TRUE,66
white,760,0.9648850645390551,67,TRUE,67
white,760,0.9648850645390551,68,TRUE,68
white,760,0.9648850645390551,69,TRUE,69
white,760,0.9648850645390551,70,TRUE,70
white,760,0.9648850645390551,71,TRUE,71
white,760,0.9648850645390551,72,TRUE,72
white,760,0.9648850645390551,73,TRUE,73
white,760,0.9648850645390551,74,TRUE,74
white,760,0.9648850645390551,75,TRUE,75
white,760,0.9648850645390551,76,TRUE,76
white,760,0.9648850645390551,77,TRUE,77
white,760,0.9648850645390551,78,TRUE,78
white,760,0.9648850645390551,79,TRUE,79
white,760,0.9648850645390551,80,TRUE,80
white,760,0.9648850645390551,81,TRUE,81
white,760,0.9648850645390551,82,TRUE,82
white,760,0.9648850645390551,83,TRUE,83
white,760,0.9648850645390551,84,TRUE,84
white,760,0.9648850645390551,85,TRUE,85
white,760,0.9648850645390551,86,TRUE,86
white,770,0.9689728497933892,1,TRUE,1
white,770,0.9689728497933892,2,TRUE,2
white,770,0.9689728497933892,3,TRUE,3
white,770,0.9689728497933892,4,TRUE,4
white,770,0.9689728497933892,5,TRUE,5
white,770,0.9689728497933892,6,TRUE,6
white,770,0.9689728497933892,7,TRUE,7
white,770,0.9689728497933892,8,TRUE,8
white,770,0.9689728497933892,9,TRUE,9
white,770,0.9689728497933892,10,TRUE,10
white,770,0.9689728497933892,11,TRUE,11
white,770,0.9689728497933892,12,TRUE,12
white,770,0.9689728497933892,13,TRUE,13
white,770,0.9689728497933892,14,TRUE,14
white,770,0.9689728497933892,15,TRUE,15
white,770,0.9689728497933892,16,TRUE,16
white,770,0.9689728497933892,17,TRUE,17
white,770,0.9689728497933892,18,TRUE,18
white,770,0.9689728497933892,19,TRUE,19
white,770,0.9689728497933892,20,TRUE,20
white,770,0.9689728497933892,21,TRUE,21
white,770,0.9689728497933892,22,TRUE,22
white,770,0.9689728497933892,23,TRUE,23
white,770,0.9689728497933892,24,TRUE,24
white,770,0.9689728497933892,25,TRUE,25
white,770,0.9689728497933892,26,TRUE,26
white,770,0.9689728497933892,27,TRUE,27
white,770,0.9689728497933892,28,TRUE,28
white,770,0.9689728497933892,29,TRUE,29
white,770,0.9689728497933892,30,TRUE,30
white,770,0.9689728497933892,31,TRUE,31
white,770,0.9689728497933892,32,TRUE,32
white,770,0.9689728497933892,33,TRUE,33
white,770,0.9689728497933892,34,TRUE,34
white,770,0.9689728497933892,35,TRUE,35
white,770,0.9689728497933892,36,TRUE,36
white,770,0.9689728497933892,37,TRUE,37
white,770,0.9689728497933892,38,TRUE,38
white,770,0.9689728497933892,39,TRUE,39
white,770,0.9689728497933892,40,TRUE,40
white,770,0.9689728497933892,41,TRUE,41
white,770,0.9689728497933892,42,TRUE,42
white,770,0.9689728497933892,43,TRUE,43
white,770,0.9689728497933892,44,TRUE,44
white,770,0.9689728497933892,45,TRUE,45
white,770,0.9689728497933892,46,TRUE,46
white,770,0.9689728497933892,47,TRUE,47
white,770,0.9689728497933892,48,TRUE,48
white,770,0.9689728497933892,49,TRUE,49
white,770,0.9689728497933892,50,TRUE,50
white,770,0.9689728497933892,51,TRUE,51
white,770,0.9689728497933892,52,TRUE,52
white,770,0.9689728497933892,53,TRUE,53
white,770,0.9689728497933892,54,TRUE,54
white,770,0.9689728497933892,55,TRUE,55
white,770,0.9689728497933892,56,TRUE,56
white,770,0.9689728497933892,57,TRUE,57
white,770,0.9689728497933892,58,TRUE,58
white,770,0.9689728497933892,59,TRUE,59
white,770,0.9689728497933892,60,TRUE,60
white,770,0.9689728497933892,61,TRUE,61
white,770,0.9689728497933892,62,TRUE,62
white,770,0.9689728497933892,63,TRUE,63
white,770,0.9689728497933892,64,TRUE,64
white,770,0.9689728497933892,65,TRUE,65
white,770,0.9689728497933892,66,TRUE,66
white,770,0.9689728497933892,67,TRUE,67
white,770,0.9689728497933892,68,TRUE,68
white,770,0.9689728497933892,69,TRUE,69
white,770,0.9689728497933892,70,TRUE,70
white,770,0.9689728497933892,71,TRUE,71
white,770,0.9689728497933892,72,TRUE,72
white,770,0.9689728497933892,73,TRUE,73
white,770,0.9689728497933892,74,TRUE,74
white,770,0.9689728497933892,75,TRUE,75
white,770,0.9689728497933892,76,TRUE,76
white,770,0.9689728497933892,77,TRUE,77
white,770,0.9689728497933892,78,TRUE,78
white,770,0.9689728497933892,79,TRUE,79
white,770,0.9689728497933892,80,TRUE,80
white,770,0.9689728497933892,81,TRUE,81
white,770,0.9689728497933892,82,TRUE,82
white,770,0.9689728497933892,83,TRUE,83
white,770,0.9689728497933892,84,TRUE,84
white,770,0.9689728497933892,85,TRUE,85
white,770,0.9689728497933892,86,TRUE,86
white,770,0.9689728497933892,87,TRUE,87
white,770,0.9689728497933892,88,TRUE,88
white,770,0.9689728497933892,89,TRUE,89
white,770,0.9689728497933892,90,TRUE,90
white,770,0.9689728497933892,91,TRUE,91
white,770,0.9689728497933892,92,TRUE,92
white,780,0.9725982835708012,1,TRUE,1
white,780,0.9725982835708012,2,TRUE,2
white,780,0.9725982835708012,3,TRUE,3
white,780,0.9725982835708012,4,TRUE,4
white,780,0.9725982835708012,5,TRUE,5
white,780,0.9725982835708012,6,TRUE,6
white,780,0.9725982835708012,7,TRUE,7
white,780,0.9725982835708012,8,TRUE,8
white,780,0.9725982835708012,9,TRUE,9
white,780,0.9725982835708012,10,TRUE,10
white,780,0.9725982835708012,11,TRUE,11
white,780,0.9725982835708012,12,TRUE,12
white,780,0.9725982835708012,13,TRUE,13
white,780,0.9725982835708012,14,TRUE,14
white,780,0.9725982835708012,15,TRUE,15
white,780,0.9725982835708012,16,TRUE,16
white,780,0.9725982835708012,17,TRUE,17
white,780,0.9725982835708012,18,TRUE,18
white,780,0.9725982835708012,19,TRUE,19
white,780,0.9725982835708012,20,TRUE,20
white,780,0.9725982835708012,21,TRUE,21
white,780,0.9725982835708012,22,TRUE,22
white,780,0.9725982835708012,23,TRUE,23
white,780,0.9725982835708012,24,TRUE,24
white,780,0.9725982835708012,25,TRUE,25
white,780,0.9725982835708012,26,TRUE,26
white,780,0.9725982835708012,27,TRUE,27
white,780,0.9725982835708012,28,TRUE,28
white,780,0.9725982835708012,29,TRUE,29
white,780,0.9725982835708012,30,TRUE,30
white,780,0.9725982835708012,31,TRUE,31
white,780,0.9725982835708012,32,TRUE,32
white,780,0.9725982835708012,33,TRUE,33
white,780,0.9725982835708012,34,TRUE,34
white,780,0.9725982835708012,35,TRUE,35
white,780,0.9725982835708012,36,TRUE,36
white,780,0.9725982835708012,37,TRUE,37
white,780,0.9725982835708012,38,TRUE,38
white,780,0.9725982835708012,39,TRUE,39
white,780,0.9725982835708012,40,TRUE,40
white,780,0.9725982835708012,41,TRUE,41
white,780,0.9725982835708012,42,TRUE,42
white,780,0.9725982835708012,43,TRUE,43
white,780,0.9725982835708012,44,TRUE,44
white,780,0.9725982835708012,45,TRUE,45
white,780,0.9725982835708012,46,TRUE,46
white,780,0.9725982835708012,47,TRUE,47
white,780,0.9725982835708012,48,TRUE,48
white,780,0.9725982835708012,49,TRUE,49
white,780,0.9725982835708012,50,TRUE,50
white,780,0.9725982835708012,51,TRUE,51
white,780,0.9725982835708012,52,TRUE,52
white,780,0.9725982835708012,53,TRUE,53
white,780,0.9725982835708012,54,TRUE,54
white,780,0.9725982835708012,55,TRUE,55
white,780,0.9725982835708012,56,TRUE,56
white,780,0.9725982835708012,57,TRUE,57
white,780,0.9725982835708012,58,TRUE,58
white,780,0.9725982835708012,59,TRUE,59
white,780,0.9725982835708012,60,TRUE,60
white,780,0.9725982835708012,61,TRUE,61
white,780,0.9725982835708012,62,TRUE,62
white,780,0.9725982835708012,63,TRUE,63
white,780,0.9725982835708012,64,TRUE,64
white,780,0.9725982835708012,65,TRUE,65
white,780,0.9725982835708012,66,TRUE,66
white,780,0.9725982835708012,67,TRUE,67
white,780,0.9725982835708012,68,TRUE,68
white,780,0.9725982835708012,69,TRUE,69
white,780,0.9725982835708012,70,TRUE,70
white,780,0.9725982835708012,71,TRUE,71
white,780,0.9725982835708012,72,TRUE,72
white,780,0.9725982835708012,73,TRUE,73
white,780,0.9725982835708012,74,TRUE,74
white,780,0.9725982835708012,75,TRUE,75
white,780,0.9725982835708012,76,TRUE,76
white,780,0.9725982835708012,77,TRUE,77
white,780,0.9725982835708012,78,TRUE,78
white,780,0.9725982835708012,79,TRUE,79
white,780,0.9725982835708012,80,TRUE,80
white,780,0.9725982835708012,81,TRUE,81
white,780,0.9725982835708012,82,TRUE,82
white,780,0.9725982835708012,83,TRUE,83
white,780,0.9725982835708012,84,TRUE,84
white,780,0.9725982835708012,85,TRUE,85
white,780,0.9725982835708012,86,TRUE,86
white,780,0.9725982835708012,87,TRUE,87
white,780,0.9725982835708012,88,TRUE,88
white,780,0.9725982835708012,89,TRUE,89
white,780,0.9725982835708012,90,TRUE,90
white,780,0.9725982835708012,91,TRUE,91
white,780,0.9725982835708012,92,TRUE,92
white,780,0.9725982835708012,93,TRUE,93
white,780,0.9725982835708012,94,TRUE,94
white,780,0.9725982835708012,95,TRUE,95
white,780,0.9725982835708012,96,TRUE,96
white,780,0.9725982835708012,97,TRUE,97
white,780,0.9725982835708012,98,TRUE,98
white,780,0.9725982835708012,99,TRUE,99
white,780,0.9725982835708012,100,TRUE,100
white,780,0.9725982835708012,101,TRUE,101
white,780,0.9725982835708012,102,TRUE,102
white,780,0.9725982835708012,103,TRUE,103
